Time,Code,N,WL,WW,WA,BM,BL,ED
2021-7-7,1-001-111,3006,5.3593,1.747,6.462,3.2343,4.4,1.7
2021-7-7,1-001-112,2885,5.2168,1.7123,6.2323,3.2343,4.4,1.7
2021-7-7,1-001-121,1850,2.825,1.4106,3.0201,3.2343,4.4,1.7
2021-7-7,1-001-122,1831,2.7846,1.3988,2.9802,3.2343,4.4,1.7
2021-7-7,1-002-211,3147,5.6031,1.7619,6.653,3.4633,4.3,1.8
2021-7-7,1-002-212,3072,5.4242,1.776,6.6407,3.4633,4.3,1.8
2021-7-7,1-002-221,1901,2.916,1.3728,2.9783,3.4633,4.3,1.8
2021-7-7,1-002-222,1900,2.8925,1.3592,3.0076,3.4633,4.3,1.8
2021-7-7,1-003-211,2842,5.1451,1.6984,5.9975,3.2147,4.1,1.7
2021-7-7,1-003-212,2842,5.1451,1.6984,5.9975,3.2147,4.1,1.7
2021-7-7,1-003-221,1820,2.7716,1.335,2.9212,3.2147,4.1,1.7
2021-7-7,1-003-222,1750,2.7026,1.3303,2.7911,3.2147,4.1,1.7
2021-7-8,1-004-211,3003,5.4248,1.6092,6.0273,2.8426,3.8,1.6
2021-7-8,1-004-212,2922,5.2749,1.6016,5.957,2.8426,3.8,1.6
2021-7-8,1-004-221,1851,2.8362,1.2986,2.836,2.8426,3.8,1.6
2021-7-8,1-004-222,1783,2.723,1.2662,2.7043,2.8426,3.8,1.6
2021-7-9,1-005-111,2944,5.3027,1.707,6.2599,3.5117,4.2,1.6
2021-7-9,1-005-112,3074,5.411,1.7516,6.3467,3.5117,4.2,1.6
2021-7-9,1-005-121,1805,2.7411,1.3214,2.7942,3.5117,4.2,1.6
2021-7-9,1-005-122,1789,2.7099,1.3531,2.9018,3.5117,4.2,1.6
2021-7-9,1-006-211,3097,5.4507,1.7112,6.3731,3.7252,4.4,1.7
2021-7-9,1-006-212,2986,5.3722,1.7134,6.394,3.7252,4.4,1.7
2021-7-9,1-006-221,1847,2.7942,1.3698,3.0527,3.7252,4.4,1.7
2021-7-9,1-006-222,1849,2.7787,1.3555,3.0246,3.7252,4.4,1.7
2021-7-9,1-007-211,2962,5.3183,1.6557,5.9976,3.0317,4.3,1.7
2021-7-9,1-007-212,2868,5.2634,1.6473,5.9905,3.0317,4.3,1.7
2021-7-9,1-007-221,1754,2.7288,1.3025,2.7819,3.0317,4.3,1.7
2021-7-9,1-007-222,1773,2.6915,1.3056,2.7299,3.0317,4.3,1.7
2021-7-9,1-008-111,2750,4.9585,1.5795,5.4375,2.8075,4,1.6
2021-7-9,1-008-112,2769,5.0236,1.5589,5.3328,2.8075,4,1.6
2021-7-9,1-008-121,1663,2.4862,1.2496,2.4643,2.8075,4,1.6
2021-7-9,1-008-122,1663,2.4742,1.2965,2.4165,2.8075,4,1.6
2021-7-9,1-009-111,2832,5.1649,1.6358,5.7211,2.6624,4,1.6
2021-7-9,1-009-112,2901,5.2579,1.6173,5.7185,2.6624,4,1.6
2021-7-9,1-009-121,1781,2.7277,1.2792,2.6939,2.6624,4,1.6
2021-7-9,1-009-122,1761,2.6423,1.3023,2.6884,2.6624,4,1.6
2021-7-9,1-010-211,2784,5.0312,1.5459,5.3858,2.5139,3.8,1.6
2021-7-9,1-010-212,2741,4.9537,1.5229,5.3047,2.5139,3.8,1.6
2021-7-9,1-010-221,1682,2.6188,1.2276,2.4667,2.5139,3.8,1.6
2021-7-9,1-010-222,1636,2.5063,1.213,2.4808,2.5139,3.8,1.6
2021-7-9,1-011-111,2804,5.1236,1.5456,5.4742,2.5095,3.8,1.6
2021-7-9,1-011-112,2849,5.1581,1.5628,5.5526,2.5095,3.8,1.6
2021-7-9,1-011-121,1705,2.6674,1.2127,2.4808,2.5095,3.8,1.6
2021-7-9,1-011-122,1740,2.5965,1.2835,2.643,2.5095,3.8,1.6
2021-7-10,1-012-111,2936,5.2419,1.5804,5.5585,2.8012,4.3,1.6
2021-7-10,1-012-112,2818,5.0723,1.5808,5.5582,2.8012,4.3,1.6
2021-7-10,1-012-121,1769,2.7343,1.2351,2.5815,2.8012,4.3,1.6
2021-7-10,1-012-122,1725,2.6246,1.2143,2.5262,2.8012,4.3,1.6
2021-7-10,1-013-111,2861,5.1722,1.6538,5.788,3.0829,4.4,1.7
2021-7-10,1-013-112,2840,5.0886,1.6399,5.7558,3.0829,4.4,1.7
2021-7-10,1-013-121,1763,2.6848,1.2809,2.6329,3.0829,4.4,1.7
2021-7-10,1-013-122,1765,2.6686,1.2999,2.751,3.0829,4.4,1.7
2021-7-10,1-014-211,2900,5.2093,1.6815,6.0011,3.256,4,1.7
2021-7-10,1-014-212,2846,5.1311,1.6655,5.9611,3.256,4,1.7
2021-7-10,1-014-221,1813,2.7668,1.3071,2.8394,3.256,4,1.7
2021-7-10,1-014-222,1779,2.6334,1.302,2.7967,3.256,4,1.7
2021-7-12,1-015-211,2830,5.149,1.5804,5.5362,2.1984,3.8,1.6
2021-7-12,1-015-212,2778,5.0218,1.5851,5.5239,2.1984,3.8,1.6
2021-7-12,1-015-221,1647,2.6255,1.2711,2.6012,2.1984,3.8,1.6
2021-7-12,1-015-222,1746,2.6555,1.2386,2.4359,2.1984,3.8,1.6
2021-7-12,1-016-211,2975,5.234,1.7013,6.0579,3.5334,4.1,1.7
2021-7-12,1-016-212,2972,5.1962,1.6986,6.097,3.5334,4.1,1.7
2021-7-12,1-016-221,1815,2.7761,1.382,2.9572,3.5334,4.1,1.7
2021-7-12,1-016-222,1846,2.7496,1.3625,2.955,3.5334,4.1,1.7
2021-7-12,1-017-211,3082,5.4386,1.734,6.4052,3.637,4.3,1.8
2021-7-12,1-017-212,3008,5.3579,1.7199,6.3568,3.637,4.3,1.8
2021-7-12,1-017-221,1818,2.9462,1.3117,2.9218,3.637,4.3,1.8
2021-7-12,1-017-222,1880,2.8795,1.351,3.0457,3.637,4.3,1.8
2021-7-12,1-018-211,2875,5.1741,1.5526,5.4415,2.5341,3.7,1.6
2021-7-12,1-018-212,2851,5.1204,1.5529,5.4478,2.5341,3.7,1.6
2021-7-12,1-018-221,1769,2.6422,1.2453,2.5034,2.5341,3.7,1.6
2021-7-12,1-018-222,1656,2.5771,1.2288,2.4818,2.5341,3.7,1.6
2021-7-12,1-019-211,2772,4.8439,1.5329,5.1731,2.1567,3.6,1.5
2021-7-12,1-019-212,2743,4.94,1.5181,5.1643,2.1567,3.6,1.5
2021-7-12,1-019-221,1642,2.5449,1.2037,2.3177,2.1567,3.6,1.5
2021-7-12,1-019-222,1632,2.5089,1.1951,2.3346,2.1567,3.6,1.5
2021-7-17,1-020-211,3013,5.1944,1.6498,5.9101,3.3294,4.1,1.8
2021-7-17,1-020-212,2895,5.1934,1.648,5.917,3.3294,4.1,1.8
2021-7-17,1-020-221,1771,2.7562,1.323,2.9001,3.3294,4.1,1.8
2021-7-17,1-020-222,1792,2.7373,1.307,2.7405,3.3294,4.1,1.8
2021-7-17,1-021-211,3011,5.3441,1.7463,6.4285,3.5507,4.2,1.9
2021-7-17,1-021-212,3119,5.4674,1.7322,6.432,3.5507,4.2,1.9
2021-7-17,1-021-221,1882,2.7944,1.4279,3.1153,3.5507,4.2,1.9
2021-7-17,1-021-222,1841,2.802,1.38,2.9516,3.5507,4.2,1.9
2021-7-17,1-022-211,3163,5.5641,1.749,6.7863,3.9065,4.2,2
2021-7-17,1-022-212,3114,5.5768,1.7277,6.7013,3.9065,4.2,2
2021-7-17,1-022-221,1944,2.9595,1.4332,3.3774,3.9065,4.2,2
2021-7-17,1-022-222,1949,2.979,1.4111,3.3652,3.9065,4.2,2
2021-7-18,1-023-211,2817,5.0935,1.5526,5.3601,2.3198,4,1.7
2021-7-18,1-023-212,2767,4.9205,1.5541,5.2829,2.3198,4,1.7
2021-7-18,1-023-221,1674,2.5153,1.2258,2.2969,2.3198,4,1.7
2021-7-18,1-023-222,1622,2.4837,1.223,2.407,2.3198,4,1.7
2021-7-19,1-024-211,2861,5.094,1.6445,5.7505,3.2733,4.4,1.8
2021-7-19,1-024-212,2850,5.0988,1.6235,5.7498,3.2733,4.4,1.8
2021-7-19,1-024-221,1751,2.6582,1.3806,2.837,3.2733,4.4,1.8
2021-7-19,1-024-222,1792,2.7105,1.3447,2.8661,3.2733,4.4,1.8
2021-7-7,2-001-111,2087,3.841,1.173,3.0968,0.7096,2.7,0.9
2021-7-7,2-001-112,2100,3.7484,1.1859,3.1156,0.7096,2.7,0.9
2021-7-7,2-001-121,1279,2.0902,0.9047,1.4144,0.7096,2.7,0.9
2021-7-7,2-001-122,1293,2.0438,0.9066,1.4475,0.7096,2.7,0.9
2021-7-7,2-002-111,2116,3.8418,1.2186,3.285,0.8342,2.9,1
2021-7-7,2-002-112,2091,3.8367,1.2155,3.2416,0.8342,2.9,1
2021-7-7,2-002-121,1326,2.1191,0.9155,1.5346,0.8342,2.9,1
2021-7-7,2-002-122,1309,2.1257,0.9147,1.4536,0.8342,2.9,1
2021-7-7,2-003-111,2257,4.1416,1.2874,3.6736,0.7944,2.8,1
2021-7-7,2-003-112,2277,4.1153,1.2887,3.6564,0.7944,2.8,1
2021-7-7,2-003-121,1336,2.1235,0.9747,1.5646,0.7944,2.8,1
2021-7-7,2-003-122,1344,2.1254,0.9674,1.5535,0.7944,2.8,1
2021-7-7,2-004-111,2143,3.9252,1.2167,3.2801,0.8356,2.9,1
2021-7-7,2-004-112,2113,3.8195,1.2238,3.2577,0.8356,2.9,1
2021-7-7,2-004-121,1362,2.1233,0.9769,1.5676,0.8356,2.9,1
2021-7-7,2-004-122,1348,2.1223,0.9636,1.5474,0.8356,2.9,1
2021-7-7,2-005-111,2080,3.7602,1.1872,3.151,0.7121,2.7,1
2021-7-7,2-005-112,2118,3.8199,1.1816,3.1336,0.7121,2.7,1
2021-7-7,2-005-121,1316,2.0916,0.9081,1.3756,0.7121,2.7,1
2021-7-7,2-005-122,1285,2.055,0.9195,1.4599,0.7121,2.7,1
2021-7-7,2-006-111,2179,4.0352,1.2109,3.357,0.8417,2.8,1
2021-7-7,2-006-112,2135,3.8819,1.2093,3.3538,0.8417,2.8,1
2021-7-7,2-006-121,1335,2.1102,1.0122,1.6001,0.8417,2.8,1
2021-7-7,2-006-122,1327,2.0894,0.9565,1.5428,0.8417,2.8,1
2021-7-7,2-007-211,2067,3.7353,1.1589,2.9997,0.8969,3.1,1
2021-7-7,2-007-212,2070,3.7355,1.159,3,0.8969,3.1,1
2021-7-7,2-007-221,1280,2.0023,0.9294,1.4026,0.8969,3.1,1
2021-7-7,2-007-222,1273,1.9918,0.9367,1.4191,0.8969,3.1,1
2021-7-7,2-008-211,2169,3.9636,1.2281,3.3229,0.9263,3,1
2021-7-7,2-008-212,2145,3.9094,1.2073,3.261,0.9263,3,1
2021-7-7,2-008-221,1302,2.1152,0.945,1.4934,0.9263,3,1
2021-7-7,2-008-222,1335,2.0884,0.9425,1.5097,0.9263,3,1
2021-7-7,2-009-111,2143,3.8922,1.2383,3.4011,0.7954,2.8,1
2021-7-7,2-009-112,2155,3.8595,1.2448,3.3902,0.7954,2.8,1
2021-7-7,2-009-121,1319,2.064,0.9914,1.5158,0.7954,2.8,1
2021-7-7,2-009-122,1339,2.0382,0.979,1.4945,0.7954,2.8,1
2021-7-7,2-010-111,2000,3.6526,1.1314,2.7743,0.6671,2.6,1
2021-7-7,2-010-112,1982,3.6158,1.1193,2.786,0.6671,2.6,1
2021-7-7,2-010-121,1262,1.9434,0.8491,1.2616,0.6671,2.6,1
2021-7-7,2-010-122,1178,1.9054,0.8385,1.2143,0.6671,2.6,1
2021-7-7,2-011-211,2062,3.7894,1.1263,2.9383,0.7091,3,1
2021-7-7,2-011-212,2026,3.6869,1.1063,2.8934,0.7091,3,1
2021-7-7,2-011-221,1279,1.9794,0.8771,1.345,0.7091,3,1
2021-7-7,2-011-222,1242,1.9312,0.9021,1.3433,0.7091,3,1
2021-7-7,2-012-111,2156,3.9159,1.2108,3.288,0.8051,2.8,1
2021-7-7,2-012-112,2183,3.9157,1.2319,3.2931,0.8051,2.8,1
2021-7-7,2-012-121,1311,2.1023,0.9387,1.4473,0.8051,2.8,1
2021-7-7,2-012-122,1327,2.0789,0.9358,1.4901,0.8051,2.8,1
2021-7-7,2-013-111,2067,3.7804,1.0923,2.8285,0.5542,2.6,0.9
2021-7-7,2-013-112,2051,3.6295,1.1033,2.7991,0.5542,2.6,0.9
2021-7-7,2-013-121,1203,1.9141,0.8334,1.1926,0.5542,2.6,0.9
2021-7-7,2-013-122,1173,1.8682,0.8303,1.1981,0.5542,2.6,0.9
2021-7-8,2-014-111,2132,3.9188,1.1835,3.1563,0.7528,2.8,1
2021-7-8,2-014-112,2048,3.7399,1.1621,3.0741,0.7528,2.8,1
2021-7-8,2-014-121,1242,1.9406,0.8854,1.3558,0.7528,2.8,1
2021-7-8,2-014-122,1282,2.0567,0.8623,1.2948,0.7528,2.8,1
2021-7-8,2-015-111,2144,3.82,1.1687,3.1545,0.7894,2.9,1
2021-7-8,2-015-112,2093,3.785,1.1881,3.1284,0.7894,2.9,1
2021-7-8,2-015-121,1267,2.0231,0.9153,1.3914,0.7894,2.9,1
2021-7-8,2-015-122,1299,2.0566,0.918,1.4159,0.7894,2.9,1
2021-7-8,2-016-111,2134,3.8685,1.1721,3.1618,0.8374,2.8,1
2021-7-8,2-016-112,2103,3.7377,1.182,3.1355,0.8374,2.8,1
2021-7-8,2-016-121,1306,2.026,0.9176,1.4043,0.8374,2.8,1
2021-7-8,2-016-122,1345,2.0558,0.9132,1.4207,0.8374,2.8,1
2021-7-8,2-017-211,2196,3.9679,1.262,3.4583,0.9457,3.1,1
2021-7-8,2-017-212,2176,3.9376,1.2563,3.3975,0.9457,3.1,1
2021-7-8,2-017-221,1373,2.1818,1.0088,1.6399,0.9457,3.1,1
2021-7-8,2-017-222,1388,2.126,0.9991,1.6448,0.9457,3.1,1
2021-7-8,2-018-111,2199,3.9275,1.2514,3.3276,0.8461,2.9,1
2021-7-8,2-018-112,2219,3.9649,1.234,3.3495,0.8461,2.9,1
2021-7-8,2-018-121,1356,2.1525,0.9659,1.569,0.8461,2.9,1
2021-7-8,2-018-122,1385,2.0906,1.002,1.6549,0.8461,2.9,1
2021-7-8,2-019-111,2156,3.9417,1.211,3.253,0.8194,2.8,1
2021-7-8,2-019-112,2122,3.9202,1.2065,3.1694,0.8194,2.8,1
2021-7-8,2-019-121,1301,2.073,0.9131,1.3974,0.8194,2.8,1
2021-7-8,2-019-122,1275,2.0452,0.9147,1.4335,0.8194,2.8,1
2021-7-8,2-020-211,2168,3.9287,1.19,3.2291,0.9016,3.2,1
2021-7-8,2-020-212,2073,3.8061,1.1897,3.2211,0.9016,3.2,1
2021-7-8,2-020-221,1431,2.0965,0.9443,1.5219,0.9016,3.2,1
2021-7-8,2-020-222,1312,2.0428,0.9325,1.4975,0.9016,3.2,1
2021-7-8,2-021-211,2181,3.9837,1.2489,3.4029,0.8625,3.1,1
2021-7-8,2-021-212,2137,3.8607,1.2546,3.394,0.8625,3.1,1
2021-7-8,2-021-221,1366,2.1094,0.9393,1.4883,0.8625,3.1,1
2021-7-8,2-021-222,1321,2.0637,0.9658,1.5429,0.8625,3.1,1
2021-7-8,2-022-211,2123,3.8272,1.1657,3.1068,0.8941,3.2,1
2021-7-8,2-022-212,2175,3.7501,1.1807,3.1319,0.8941,3.2,1
2021-7-8,2-022-221,1268,1.9962,0.9511,1.4561,0.8941,3.2,1
2021-7-8,2-022-222,1286,2.032,0.9419,1.4153,0.8941,3.2,1
2021-7-8,2-023-211,1900,3.4377,1.0796,2.5519,0.6016,3,1
2021-7-8,2-023-212,1841,3.374,1.0838,2.5562,0.6016,3,1
2021-7-8,2-023-221,1151,1.8549,0.8267,1.1274,0.6016,3,1
2021-7-8,2-023-222,1148,1.8312,0.8206,1.1731,0.6016,3,1
2021-7-8,2-024-211,2064,3.765,1.1715,3.0352,0.5737,2.8,0.9
2021-7-8,2-024-212,2094,3.7392,1.1829,3.0825,0.5737,2.8,0.9
2021-7-8,2-024-221,1300,2.0129,0.9337,1.4271,0.5737,2.8,0.9
2021-7-8,2-024-222,1274,1.9649,0.9233,1.3868,0.5737,2.8,0.9
2021-7-8,2-025-111,2091,3.7647,1.2339,3.2483,0.8281,2.9,1
2021-7-8,2-025-112,2125,3.8193,1.2408,3.2597,0.8281,2.9,1
2021-7-8,2-025-121,1283,2.0042,0.9428,1.4876,0.8281,2.9,1
2021-7-8,2-025-122,1277,1.9544,0.937,1.3892,0.8281,2.9,1
2021-7-8,2-026-211,2174,3.8841,1.2356,3.2959,0.8602,3.2,1
2021-7-8,2-026-212,2125,3.7953,1.2257,3.2518,0.8602,3.2,1
2021-7-8,2-026-221,1311,2.0072,1.004,1.5378,0.8602,3.2,1
2021-7-8,2-026-222,1335,2.0775,0.9498,1.5263,0.8602,3.2,1
2021-7-8,2-027-211,1942,3.5743,1.0757,2.6073,0.4632,2.7,0.8
2021-7-8,2-027-212,1910,3.5062,1.0417,2.5452,0.4632,2.7,0.8
2021-7-8,2-027-221,1137,1.8324,0.7527,1.064,0.4632,2.7,0.8
2021-7-8,2-027-222,1180,1.8363,0.7802,1.1514,0.4632,2.7,0.8
2021-7-8,2-028-211,2119,3.7906,1.1729,3.1036,0.6952,3.1,1
2021-7-8,2-028-212,2031,3.6966,1.1645,3.0638,0.6952,3.1,1
2021-7-8,2-028-221,1256,1.9667,0.9299,1.3708,0.6952,3.1,1
2021-7-8,2-028-222,1261,1.9511,0.9375,1.4174,0.6952,3.1,1
2021-7-9,2-029-211,2133,3.8397,1.2005,3.1802,0.6425,3.1,1
2021-7-9,2-029-212,2139,3.8029,1.2141,3.1695,0.6425,3.1,1
2021-7-9,2-029-221,1290,2.0391,0.922,1.4398,0.6425,3.1,1
2021-7-9,2-029-222,1285,2.0031,0.9318,1.4613,0.6425,3.1,1
2021-7-9,2-030-211,2161,3.9237,1.2443,3.3393,0.8849,3.3,1
2021-7-9,2-030-212,2108,3.7994,1.2454,3.3046,0.8849,3.3,1
2021-7-9,2-030-221,1342,2.1363,0.941,1.4765,0.8849,3.3,1
2021-7-9,2-030-222,1375,2.092,0.9481,1.5183,0.8849,3.3,1
2021-7-9,2-031-111,2250,4.0817,1.2915,3.6234,0.8507,2.9,1
2021-7-9,2-031-112,2216,4.0223,1.2957,3.5511,0.8507,2.9,1
2021-7-9,2-031-121,1352,2.1329,1.0431,1.6537,0.8507,2.9,1
2021-7-9,2-031-122,1391,2.1245,1.0411,1.6701,0.8507,2.9,1
2021-7-9,2-032-111,2233,4.0738,1.2508,3.5048,0.8494,2.9,1
2021-7-9,2-032-112,2248,4.0552,1.2642,3.4512,0.8494,2.9,1
2021-7-9,2-032-121,1384,2.113,0.9781,1.5015,0.8494,2.9,1
2021-7-9,2-032-122,1369,2.0958,0.9673,1.5585,0.8494,2.9,1
2021-7-9,2-033-211,2008,3.6586,1.1335,2.8935,0.6377,2.9,1
2021-7-9,2-033-212,2027,3.6322,1.1198,2.829,0.6377,2.9,1
2021-7-9,2-033-221,1238,1.9102,0.9078,1.3363,0.6377,2.9,1
2021-7-9,2-033-222,1266,1.9194,0.8941,1.3407,0.6377,2.9,1
2021-7-9,2-034-211,2085,3.7456,1.1837,3.0189,0.7744,2.9,1
2021-7-9,2-034-212,1987,3.6349,1.1737,2.9323,0.7744,2.9,1
2021-7-9,2-034-221,1282,1.9857,0.9017,1.3912,0.7744,2.9,1
2021-7-9,2-034-222,1276,1.9709,0.9261,1.4501,0.7744,2.9,1
2021-7-9,2-035-211,2087,3.8058,1.1675,3.0538,0.8465,3.2,1
2021-7-9,2-035-212,2074,3.8055,1.1698,3.0859,0.8465,3.2,1
2021-7-9,2-035-221,1283,2.064,0.9087,1.4411,0.8465,3.2,1
2021-7-9,2-035-222,1261,1.9784,0.9024,1.3659,0.8465,3.2,1
2021-7-9,2-036-111,2083,3.7562,1.1943,3.0681,0.7109,2.8,1
2021-7-9,2-036-112,2045,3.7176,1.2041,3.0751,0.7109,2.8,1
2021-7-9,2-036-121,1252,1.9572,0.9123,1.4102,0.7109,2.8,1
2021-7-9,2-036-122,1290,1.9766,0.9247,1.3997,0.7109,2.8,1
2021-7-9,2-037-211,2134,3.7972,1.2077,3.1022,0.7969,3,1
2021-7-9,2-037-212,2042,3.6936,1.216,3.0973,0.7969,3,1
2021-7-9,2-037-221,1277,2.0158,0.9433,1.4539,0.7969,3,1
2021-7-9,2-037-222,1265,1.9682,0.9417,1.4317,0.7969,3,1
2021-7-9,2-038-211,2115,3.832,1.2159,3.1713,0.9017,3,1
2021-7-9,2-038-212,2109,3.7816,1.2212,3.1911,0.9017,3,1
2021-7-9,2-038-221,1316,2.0444,0.9298,1.4384,0.9017,3,1
2021-7-9,2-038-222,1268,1.9951,0.9631,1.4852,0.9017,3,1
2021-7-9,2-039-111,2146,3.8192,1.176,3.0083,0.7722,2.8,1
2021-7-9,2-039-112,2139,3.7486,1.1873,3.0579,0.7722,2.8,1
2021-7-9,2-039-121,1259,2.0064,0.8369,1.2791,0.7722,2.8,1
2021-7-9,2-039-122,1264,1.9907,0.9122,1.4224,0.7722,2.8,1
2021-7-9,2-040-211,2148,3.9557,1.2453,3.3508,0.876,3.2,1
2021-7-9,2-040-212,2149,3.9171,1.2381,3.3404,0.876,3.2,1
2021-7-9,2-040-221,1320,2.0679,0.9578,1.5269,0.876,3.2,1
2021-7-9,2-040-222,1324,2.0861,0.9689,1.5333,0.876,3.2,1
2021-7-9,2-041-111,2143,3.8311,1.1836,3.1395,0.7972,2.8,1
2021-7-9,2-041-112,2082,3.7754,1.1824,3.0986,0.7972,2.8,1
2021-7-9,2-041-121,1324,2.1065,0.9061,1.4191,0.7972,2.8,1
2021-7-9,2-041-122,1302,2.0505,0.9011,1.4215,0.7972,2.8,1
2021-7-9,2-042-111,2067,3.7827,1.1692,3.0654,0.7458,2.7,1
2021-7-9,2-042-112,2082,3.7507,1.1609,3.0163,0.7458,2.7,1
2021-7-9,2-042-121,1276,1.9905,0.9053,1.4043,0.7458,2.7,1
2021-7-9,2-042-122,1284,2.0039,0.9172,1.44,0.7458,2.7,1
2021-7-9,2-043-111,2095,3.8442,1.1728,3.1188,0.8051,2.8,1
2021-7-9,2-043-112,2028,3.7257,1.1601,2.9978,0.8051,2.8,1
2021-7-9,2-043-121,1290,2.0257,0.9546,1.4579,0.8051,2.8,1
2021-7-9,2-043-122,1291,2.0085,0.9597,1.4371,0.8051,2.8,1
2021-7-9,2-044-211,2202,3.965,1.2384,3.4317,0.9025,3.1,1
2021-7-9,2-044-212,2154,3.8785,1.211,3.35,0.9025,3.1,1
2021-7-9,2-044-221,1353,2.1053,0.9551,1.5111,0.9025,3.1,1
2021-7-9,2-044-222,1411,2.1033,1.0773,1.6239,0.9025,3.1,1
2021-7-9,2-045-111,1999,3.6282,1.1474,2.8472,0.6402,2.7,0.9
2021-7-9,2-045-112,2010,3.565,1.1498,2.8072,0.6402,2.7,0.9
2021-7-9,2-045-121,1197,1.8944,0.8976,1.3253,0.6402,2.7,0.9
2021-7-9,2-045-122,1208,1.8676,0.8532,1.2521,0.6402,2.7,0.9
2021-7-9,2-046-211,2132,3.7793,1.1653,3.0722,0.8772,3,1
2021-7-9,2-046-212,2044,3.7205,1.1683,3.007,0.8772,3,1
2021-7-9,2-046-221,1211,1.9009,0.8945,1.3248,0.8772,3,1
2021-7-9,2-046-222,1236,1.9058,0.899,1.2552,0.8772,3,1
2021-7-9,2-047-211,2141,3.8894,1.1863,3.1747,0.8269,3.1,0.9
2021-7-9,2-047-212,2091,3.8011,1.2107,3.1671,0.8269,3.1,0.9
2021-7-9,2-047-221,1291,2.0453,0.8766,1.3508,0.8269,3.1,0.9
2021-7-9,2-047-222,1242,1.9939,0.8751,1.2264,0.8269,3.1,0.9
2021-7-9,2-048-111,2169,3.9057,1.2173,3.2315,0.8356,2.9,1
2021-7-9,2-048-112,2108,3.8318,1.2237,3.2468,0.8356,2.9,1
2021-7-9,2-048-121,1318,2.063,0.9278,1.4814,0.8356,2.9,1
2021-7-9,2-048-122,1226,1.8858,0.8708,1.2779,0.8356,2.9,1
2021-7-9,2-049-211,2142,3.8992,1.2109,3.2043,0.9794,3.1,1
2021-7-9,2-049-212,2127,3.8183,1.1996,3.2351,0.9794,3.1,1
2021-7-9,2-049-221,1321,2.0439,0.9495,1.4801,0.9794,3.1,1
2021-7-9,2-049-222,1322,1.9974,0.9548,1.4963,0.9794,3.1,1
2021-7-9,2-050-211,2009,3.6469,1.1311,2.9408,0.7604,2.9,1
2021-7-9,2-050-212,2009,3.6469,1.1311,2.9408,0.7604,2.9,1
2021-7-9,2-050-221,1248,1.9498,0.9177,1.3844,0.7604,2.9,1
2021-7-9,2-050-222,1225,1.8907,0.8712,1.2659,0.7604,2.9,1
2021-7-9,2-051-111,2126,3.8217,1.2172,3.1502,0.8079,2.8,1
2021-7-9,2-051-112,2054,3.6606,1.2164,3.1135,0.8079,2.8,1
2021-7-9,2-051-121,1248,1.9216,0.9164,1.388,0.8079,2.8,1
2021-7-9,2-051-122,1255,1.9254,0.9373,1.3643,0.8079,2.8,1
2021-7-9,2-052-211,1926,3.4609,1.0775,2.5527,0.4677,2.7,0.9
2021-7-9,2-052-212,1852,3.354,1.0801,2.5451,0.4677,2.7,0.9
2021-7-9,2-052-221,1138,1.7975,0.8366,1.179,0.4677,2.7,0.9
2021-7-9,2-052-222,1120,1.7418,0.8152,1.1039,0.4677,2.7,0.9
2021-7-9,2-053-111,2118,3.8966,1.1733,3.1793,0.742,2.8,1
2021-7-9,2-053-112,2086,3.8067,1.173,3.1185,0.742,2.8,1
2021-7-9,2-053-121,1333,2.0299,0.9214,1.4383,0.742,2.8,1
2021-7-9,2-053-122,1213,1.9474,0.7995,1.1998,0.742,2.8,1
2021-7-9,2-054-211,2028,3.655,1.1564,2.9597,0.7572,3.1,1
2021-7-9,2-054-212,1967,3.5638,1.1514,2.9048,0.7572,3.1,1
2021-7-9,2-054-221,1229,1.9153,0.8983,1.2903,0.7572,3.1,1
2021-7-9,2-054-222,1215,1.8933,0.9002,1.3206,0.7572,3.1,1
2021-7-9,2-055-111,2191,3.9923,1.2165,3.3723,0.8321,3,1
2021-7-9,2-055-112,2141,3.905,1.2326,3.3552,0.8321,3,1
2021-7-9,2-055-121,1338,2.0654,0.9484,1.5706,0.8321,3,1
2021-7-9,2-055-122,1290,2.031,0.9261,1.4831,0.8321,3,1
2021-7-9,2-056-211,2227,4.0318,1.2918,3.5595,0.9741,3.4,1
2021-7-9,2-056-212,2160,3.9075,1.2843,3.4743,0.9741,3.4,1
2021-7-9,2-056-221,1350,2.1344,0.9719,1.6151,0.9741,3.4,1
2021-7-9,2-056-222,1373,2.1558,1.0009,1.6165,0.9741,3.4,1
2021-7-9,2-057-211,2086,3.7807,1.1742,3.1071,0.7157,2.9,1
2021-7-9,2-057-212,2049,3.752,1.1604,3.0278,0.7157,2.9,1
2021-7-9,2-057-221,1262,2.03,0.8737,1.3267,0.7157,2.9,1
2021-7-9,2-057-222,1229,1.9595,0.8796,1.3629,0.7157,2.9,1
2021-7-10,2-058-211,2052,3.7563,1.207,3.1249,0.8207,3.1,0.9
2021-7-10,2-058-212,2016,3.6028,1.1939,3.028,0.8207,3.1,0.9
2021-7-10,2-058-221,1244,1.9838,0.8803,1.3302,0.8207,3.1,0.9
2021-7-10,2-058-222,1231,1.9565,0.8954,1.3365,0.8207,3.1,0.9
2021-7-10,2-059-111,2194,3.9602,1.2114,3.3026,0.7553,2.7,1
2021-7-10,2-059-112,2181,3.9089,1.2208,3.2754,0.7553,2.7,1
2021-7-10,2-059-121,1325,2.036,0.9585,1.4811,0.7553,2.7,1
